Unnamed: 0,text_data,sentiment
5210,Lamun di Kampung Yensawai Raja Ampat Ini Ciri dan Jenisnya ,Negative
1455,Baby L pakai baju jutaan rupiah hanya untuk makan di rumah netizen Nangis lihat bajunya kena makanan ,Negative
2812,Ngeri PBB Ramal Akan Ada Awan Gelap Buat RI Cs ,Negative
1318,Resesi Hingga Inflasi Bawa Perfect Storm Ekonomi Global Ini Saran untuk Perbankan ,Negative
4921,Basarnas Labuan Bajo evakuasi 13 wisatawan dari Pulau Komodo ,Negative
7897,Melihat SH,Negative
7807,Cara Log In ke Akun Allo Bank dari Password hingga Pindai Wajah ,Negative
7158,Memahami Cara Pin Chat WA di iPhone Android dan Web ,Negative
5047,BRIN dan Museum Trinil lakukan ekskavasi di Sungai Bengawan Solo ,Negative
7323,Militer Israel Pertama Kali Akui Gunakan Drone untuk Menyerang ,Negative
5739,RDPU Bersama DPR Mahasiswa Kritik Program Kampus Merdeka ,Negative
3194,6 Bulan Diserbu Rusia Kenapa Ukraina Tak Kunjung Tumbang ,Negative
995,Harga Minyak Dunia Tiba,Negative
4938,Wisata ke Labuan Bajo Diimbau Daftar Asuransi Perjalanan ,Negative
3250,Cek Penerima BSU Tahap 6 Tanpa BPJS Ketenagakerjaan Ini Cara Ambil BLT Subsidi Gaji Rp 600 Ribu di Kantor Pos ,Negative
7390,iPad Air Baru Meluncur 8 Maret 2022 Ini Harganya ,Negative
7099,Kuda Hitam Prabowo Bisa Kalahkan Puan Maharani Bahkan Ganjar Pranowo ,Negative
215,Perusahaan yang IPO Bertambah Kini Giliran Menthobi MKTR ,Negative
2337,Lee Soo Hyuk Berubah Jadi Si Jahat Regel Hill di Trailer The Villainess is A Marionette ,Negative
313,Laba Bersih Garudafood GOOD Melesat 6376 di 2021 ,Negative
2298,7 Lagu Idol YG Entertainment yang Di,Negative
978,Harga Minyak Dunia Naik ke US 11183 per Barel Rabu 25 Mei 2022 ,Negative
5011,Perlukah Garuda Indonesia Dipertahankan sebagai Flag Carrier ,Negative
424,Saham GOTO Koreksi Apakah Penurunan Bisa Berlanjut ,Negative
3345,Kasus Cacar Monyet di RI Jinak atau Ganas Ini Kata Menkes ,Negative
2483,China kritik ketentuan subsidi EV Amerika Serikat ,Negative
6630,Soal Kisruh Pemilihan Ketua DPD Partai Demokrat Jawa Timur Ini Kata AHY ,Negative
2704,Arab Saudi Kaget Dituding Bela Rusia ,Negative
958,Harga Minyak Dunia Tembus US133 usai AS Larang Impor dari Rusia ,Negative
881,Duh Mau Perang Nih Harga Emas Antam Naik ,Negative
7800,Deretan Kasus Salah Tangkap Akibat Face Recognition Tidak Akurat ,Negative
1325,Apa yang Terjadi Saat Dunia Resesi Ini Gambaran Lengkapnya ,Negative
7200,Antara Android dan iOS Mana yang Paling Banyak Virusnya ,Negative
4024,Bareng Butet Mengajar Jerome Polin Isi Soal Olimpiade Internasional Matematika SD Ternyata Sesulit Ini ,Negative
7126,POPULER NASIONAL Perayaan Ultah Puan Maharani di Rapat Paripurna DPR  Kekhawatiran Ferdy Sambo Lolos dari Pembunuhan Berencana ,Negative
3435,Pemerintahan Donald Trump Dituduh Blokir Informasi Covid,Negative
3829,Sayang Banyak Disepelekan Padahal Salak Bisa Datangkan 7 Khasiat Ini Salah Satunya Sehatkan Jantung ,Negative
6652,Partai NasDem Mengklaim Mulai Rasakan Efek Anies Baswedan ,Negative
3469,Kasus Kematian Covid RI Naik Lagi Kala Endemi Kian Nyata ,Negative
2499,Titah Komunis China Terlalu Kuat Hingga Goyang Batu Bara ,Negative
3407,10 KabupatenKota dengan Jumlah Penduduk Meninggal karena Covid,Negative
6154,Tambah Wawasan Tentang Kampus SMK Muhammadiyah 01 Keling Kunjungi UMS ,Negative
5785,Sri Mulyani Sebut Ada 17621 Penerima Beasiswa LPDP 2022 ,Negative
7310,Drone Canggih Milik Iran yang Ditakuti Musuh,Negative
7116,PDIP Anggap Pembakaran Foto Puan Maharani saat Aksi Tolak Kenaikan BBM Lucu ,Negative
4678,Deretan 10 Pesepakbola Cantik Timnas Putri Indonesia Nomor 4 dan 8 Sorotan Netizen ,Negative
3402,Pasien long COVID di Florida AS tak punya banyak opsi perawatan ,Negative
4676,Penuh Glamor Ini Persiapan Arisan Para WAGs Timnas Inggris untuk Piala Dunia 2022 ,Negative
2910,Heboh Drone Rusia Misteri UFO di Langit Ukraina Terbongkar ,Negative
7650,Orang Tajir di Indonesia Juga Masih Takut Beli Mobil Listrik ,Negative
4849,Wamen KLHK ajak warga minimalisasi sampah di Labuan Bajo ,Negative
504,Duh RI Beneran Bakal Alami Kiamat Properti Nggak Ya ,Negative
4776,Menelusuri Kawah Purba Gunung Bromo ,Negative
6466,Ganjar Pranowo Sebut Samsat Kota Magelang Ada Pungli ,Negative
800,Jangan Senang Dulu Harga Emas Naik Masa Depannya Masih Suram ,Negative
7490,Udah Terlanjur Ngidam iPhone 14 Baca Ini Biar Gak Nyesel ,Negative
1275,Pekerjaan Layak dan Pengangguran Terdidik ,Negative
3472,Inilah SE Satgas Covid,Negative
7676,Pemanfaatan Mobil Listrik di Indonesia Terganjal Harga Ini Kata Pengamat ,Negative
3165,Update Perang Rusia,Negative
1020,Lega Golongan Listrik 450 VA Tidak Dihapus ,Negative
7433,Penjualan iPhone Melesat Tapi iPad Terkapar ,Negative
7488,10 Hal yang Perlu Diketahui soal iPhone 14 Tanggal Rilis sampai Prediksi Harga ,Negative
4978,SOSOK Tumpal Manumpak Hutapea Pria Berdarah Batak yang Kini Jabat Direktur Operasi Garuda Indonesia ,Negative
6940,Sekjen PDIP Ungkit Pernah Tegur Kepala Daerah Gegara Sering ke Jakarta ,Negative
6863,Siapa Siap Mati untuk PDIP ,Negative
7432,Pengguna Gugat Apple karena Masalah Jelly Scrolling di iPad Mini 6 ,Negative
2514,Bank,Negative
3281,Cara Menonaktifkan Kepesertaan BPJS Kesehatan Karena Meninggal  PPID Kota Semarang ,Negative
7310,Drone Canggih Milik Iran yang Ditakuti Musuh,Negative
1790,SM,Negative
2577,Warga Taiwan Anggap Enteng Ancaman China Omong Kosong ,Negative
3076,Panas Ketua DPR AS ke Taiwan RI Bakal Bela China ,Negative
3116,Rusia Makin Menggila Bombardir 40 Kota Ukraina Ancam PD III ,Negative
7807,Cara Log In ke Akun Allo Bank dari Password hingga Pindai Wajah ,Negative
5427,Super Air Jet layani penerbangan Lampung,Negative
3622,Jarang Diketahui Ini 5 Manfaat Buah Duku untuk Kesehatan Tubuh ,Negative
7415,Apa Arti Huruf i di iPhone dan iPad ,Negative
6661,Sibuk Serang Partai Nasdem dan Demokrat Rocky Gerung Etika Politik PDIP Semakin Terlihat ,Negative
5502,Wisata Kota Tua Jakarta Sempat Tutup Manusia Patung Ngamen ke Kampung dan Ajarkan Sejarah ,Negative
1376,Tangkis Ancaman Resesi dengan Emas untuk Diversifikasi Investasi ,Negative
4941,Kain Tenun hingga Kopi Jadi Oleh,Negative
7449,Spek  Harga iPhone 13 Pro Max Pemberian Sambo ke Bharada E ,Negative
1052,Realisasi Pembiayaan Utang RI Turun 624 Persen di April 2022 ,Negative
2631,3 Kepala Negara Adidaya akan Hadir di KTT G20 Ada yang Sedang Perang ,Negative
1333,Negara Terancam Resesi Harta Orang Kayanya Malah Melambung ,Negative
1004,Utang Indonesia Tembus Rp 7123 Triliun DPR Pertanyakan kemampuan Bayar Pemerintah ,Negative
1998,Janjikan Nonton Konser EXO Perusahaan Ayam Tipu EXO,Negative
1199,Sandi Pede 44 Juta Lapangan Kerja Tercipta di Tengah Ancaman Resesi ,Negative
5454,15 Rekomendasi Wisata yang Ada di Kota Tua Jakarta ,Negative
6225,BPH UMS  Kami Mau Pamit ,Negative
4776,Menelusuri Kawah Purba Gunung Bromo ,Negative
7437,Ukuran Layar serta Chipset Baru Bisa Melebarkan Jarak Perbedaan Antara iPad Pro dan iPad Air 2022 dari Apple ,Negative
2783,Siasat Tiongkok Dekati Arab Saudi ,Negative
2606,G20 ancaman resesi global dan anomali zaman ,Negative
4838,Berita Foto  Jaga Keindahan Petugas Kebersihan Kotoran Kuda Disiapkan di Gunung Bromo ,Negative
756,Saham BUKA ARB Sentuh All Time Low Lagi ,Negative
2920,Lapor Mr Putin Tentara Rusia Resign Massal Ada Apa Ini ,Negative
4969,Faktor Risiko di Balik Laba Jumbo Garuda Indonesia ,Negative
7217,Segera Hapus Deretan Aplikasi Android Ini Bisa Curi Datamu ,Negative
7421,Cara Mengetik di Microsoft Office iPad dengan Apple Pencil Gampang ,Negative
1091,Mandalika Racing Team Indonesia Ditagih Bayar Utang Tim Balap Stylobike ,Negative
3129,Kenapa Rusia Semakin Keteteran di Ukraina ,Negative
4939,Sepenggal Surga Tersembunyi di Labuan Bajo ,Negative
2809,Hafisz Tohir Usulkan Penambahan Negara Anggota DK PBB ,Negative
5262,4 Rekomendasi Wisata yang Dikenal Horor di Bandung ,Negative
4760,Harga Sewa Jip Wisata Bromo Naik Jadi Berapa Tarifnya ,Negative
3196,Rangkuman Situasi Terkini Rusia Invasi Ukraina Senin 7 Maret ,Negative
3585,Kenali Faktor,Negative
1545,Sri Mulyani Usul PMN Berbentuk Barang Rocky Gerung Negara Tidak Punya Uang jadi Balik Sistem Barter ,Negative
6691,Membongkar Tradisi ABS dan AMS dari Fenomena Mundurnya Para Kader Partai NasDem ,Negative
2027,Tiket Konser Justin Bieber Dijual Rp 35 Juta oleh Calo di Malaysia ,Negative
4481,Tim Baseball Indonesia Masih Mulus ,Negative
7838,Setelah 3500 Tahun Meninggal Begini Wajah Mumi Firaun Usai Perbannya Dibuka Mesir  merdeka ,Negative
3294,Sederet Cara Cek BPJS Kesehatan Aktif Atau Tidak Simak ,Negative
6899,PDIP Minta Nomor Urut Partai Jangan Diubah Desmond Hasil Konsultasi Bu Mega dengan Dukun ,Negative
2181,Potret Sederet Artis yang Jadi Kesayangan Mertua Akrab dan Kompak ,Negative
7895,Galaxy Unpacked Digelar Besok Ini Gadget Baru Samsung yang Bakal Meluncur ,Negative
551,Jeger Grup Pakuwon Caplok Saham Emiten Leasing IBFN ,Negative
3302,Satu Orang Warga Tanjungpinang Suspect Cacar Monyet ,Negative
4481,Tim Baseball Indonesia Masih Mulus ,Negative
7250,Jepang Ingin Kerahkan Drone Kamikaze untuk Cegah Invasi ,Negative
3590,Sehat Secara Fisik Tidak Cukup Kenali Apa Itu Kesehatan Mental ,Negative
1723,Wooyoung 2PM Sebut Park Jin Young Pede Bisa Nyanyi Hingga Jadi Masalah di JYP Entertainment ,Negative
3622,Jarang Diketahui Ini 5 Manfaat Buah Duku untuk Kesehatan Tubuh ,Negative
925,Harga Minyak Dunia Ambruk 5 Lebih Ini Penyebabnya ,Negative
2887,Heboh Indonesian Paper Diajukan ke PBB Apa Itu ,Negative
3189,Perang Rusia,Negative
7781,Face Recognition Sistem Pengenal Wajah yang untuk Penyelidikan ,Negative
1188,OECD Prediksi Inflasi RI Balik ke Target Sasaran Pada 2023 ,Negative
1916,Daebak Aktris Oh Yousun Akan jadi MC di Acara Konser Jakarta ,Negative
2765,Xi Jinping Diam,Negative
4714,Hasani Abdulgani Kapok Urus Naturalisasi Begini Nasib Calon Pemain Timnas U,Negative
142,Pantas Tajir Melintir Ini Sumber Kekayaan Raffi Ahmad,Negative
7864,Samsung Galaxy A54 Bakal Hadir dengan Kamera Utama 50MP Mirip S22 ,Negative
6259,Dies Natalis ke,Negative
2513,Xi Jinping Kian Tak Tertandingi di China Ini Sebabnya  merdeka ,Negative
4733,Timnas Indonesia lolos piala dunia sepak bola amputasi Dilepas dalam sunyi pulang bawa prestasi ,Negative
2802,Tegang Ormas PBB Paksa Masuk PN Jaksel untuk Pantau Sidang Sambo ,Negative
2285,Ini 10 Fakta GOT Sub Unit SM Entertainment ,Negative
5438,Syarat Terbang Naik Super Air Jet Rute Domestik Anak di Bawah 6 Tahun Tak Wajib Vaksin ,Negative
713,Meski Dipertahankan Beli Target Harga Saham GOTO Direvisi Turun ,Negative
2876,BKAD ,Negative
406,Harga Saham GOTO Turun Lagi Ke 250 Investor Ritel Harus Jual Atau Beli ,Negative
4059,HSN 2022 di Ngawi Libatkan Puluhan Ribu Santri ,Negative
7601,Apple diprediksi rilis MacBook Pro M2 14 dan 16 inci pada musim gugur ini ,Negative
2945,3 Tanda Putin Kian Terdesak soal Invasi Rusia di Ukraina ,Negative
6917,Survei CSIS PDIP 216 Gerindra 18 Golkar,Negative
5846,Siswa SMP Mendominasi Pemenang OSN Tingkat Nasional 2022 Jenjang SMAMA Bidang Fisika ,Negative
7074,Tak Heran NasDem Diseruduk Puan Maharani Terancam Kubu Megawati Tahu Anies Baswedan Bakal Menang ,Negative
7579,Box MacBook Pro M2 Sama Persis MacBook Pro M1 Hanya Ditutup Stiker ,Negative
4444,PSSI Istirahatkan 5 Wasit 3 Asisten Wasit dan 4 AAR ,Negative
4180,KURIKULUM MERDEKA Tangkisan Bawah dengan Pukulan Tebasan Pencak Silat Kunci Jawaban Soal PJOK Kelas 6 SD ,Negative
6400,Sulit Betul Jadi Anies Baswedan Dituding Bakal Suriah,Negative
608,Prof Romli Atmasasmita Minta PT Antam Lakukan PK ,Negative
4676,Penuh Glamor Ini Persiapan Arisan Para WAGs Timnas Inggris untuk Piala Dunia 2022 ,Negative
2746,Arab Saudi dan Amerika Serikat Bahas Hubungan Bilateral ,Negative
2409,Wali kota Meksiko diculik dekat perbatasan Amerika Serikat ,Negative
6365,Usai Deklarasi Anies Baswedan untuk Pilpres 2024 Dukungan Partai Nasdem di Kota Tegal Diklaim Meningkat ,Negative
4083,Atlet Perempuan di Olimpiade Mulanya Dilarang hingga 488 Persen di Olimpiade Tokyo 2020 ,Negative
5306,7 Tempat Wisata di Bandung yang Hits dan Instagramable Cek di Sini ,Negative
1430,Semuanya Perhatikan 2 Rupiah Ini Nggak Laku Lagi Sudah Ditarik BI ,Negative
6311,Buah Simalakama Ribut Fans vs Promotor ,Negative
957,Biarpun Ada Kabar Enggak Enak Harga Minyak Melesat ,Negative
7887,Samsung Bisa Pasang Exynos di Galaxy S23 ,Negative
3304,VIDEO Cacar Monyet Bisa Berujung Amputasi ,Negative
1896,Lucu Banget Ayu Ting Ting Ceritakan Momen Bilqis Ketiduran di Konser BTS ,Negative
406,Harga Saham GOTO Turun Lagi Ke 250 Investor Ritel Harus Jual Atau Beli ,Negative
6140,Tender Pengadaan Furnitur Kamar Asrama Mahasiswa UI Depok ,Negative
3415,UPDATE 17 Oktober Capaian Vaksinasi Covid,Negative
590,Pakuwon Jati Bidik Pertumbuhan Marketing Sales 40 ,Negative
7494,5 Bocoran iPhone 14 yang Jadi Idaman hingga Bahan Guyon Netizen ,Negative
2436,Dua Polisi Amerika Serikat Tewas Coba Hentikan Pertikaian Adik,Negative
6168,Syiarkan Muktamar Ke,Negative
2943,Eks Jurnalis TV Rusia Marina Ovsyannikova Melarikan Diri dari Moskow ,Negative
686,Tujuh IUP Dicabut ANTAM Ajukan Keberatan ,Negative
6452,Ganjar Pranowo Beberkan Isi Pertemuannya Dengan Seniman Yogyakarta Selama Hampir 3 Jam ,Negative
6178,Harijadi Ke,Negative
1556,Sri Mulyani Mulai Ketar,Negative
2880,BKAD ,Negative
17,Ratusan Pengusaha Bisnis Asuransi Berkumpul Di Bali Apa yang Dibahas Berikut Penjelasannya ,Negative
212,IHSG Berbalik Rebound Saham GOTO dan RANC Terbang Sambut IPO Blibli ,Negative
4325,Petinggi AFC Sebut Piala Asia 2023 Kemungkinan Digelar pada 2024 Ini Penyebabnya ,Negative
7050,Disebut Sering ke Jateng Begini Tanggapan Puan Maharani ,Negative
721,IHSG Naik Tipis ke 7196 pada Selasa 209 BMRI UNVR ADRO Paling Banyak Net Buy ,Negative
7608,Spesifikasi MacBook Pro 14 Inci dan 16 Inci Terbaru Apa yang Berbeda ,Negative
5268,INILAH 10 Oleh,Negative
2259,SM Entertainment Bangun Kemitraan Idol K,Negative
5371,Tips Liburan Murah ke Luar Pulau di Bawah Rp 2 Jutaan Kantong Anti Jebol ,Negative
6941,Warning Politik di Balik Cuma PDIP Berani Ajukan 2 Bakal Capres ,Negative
4371,Tragedi Kanjuruhan Menghadapi PSSI  Siasatnya Berlindung di Ketiak FIFA ,Negative
4661,Shin Tae,Negative
5414,No Skip Masih Mau Jadi Pramugari Curhat Pramugari Super Air Jet  KODE Kompas TV ,Negative
3132,Nyawa Tak Berharga Ukraina Bantai Warga Sipil di Jalan,Negative
4699,Flashback Detik,Negative
4335,Kualifikasi Piala Asia 2023 AFC Tetapkan 6 Negara Tuan Rumah Indonesia Tak Terpilih ,Negative
4675,Prediksi Pengamat Vietnam Timnas Indonesia Hancur Jika STY Pergi ,Negative
3429,Pandemi COVID,Negative
2987,Biden Ingatkan Putin soal Nuklir Rusia Beri Jawaban Menohok ,Negative
4683,Media Vietnam Takjub Lihat Kesuksesan Timnas Indonesia Sampai Minta Bantuan di Piala Asia U,Negative
1353,Hawa Resesi Terasa di Asia 2 Negara Ini Bisa Ambruk Duluan ,Negative
2226,Tak Pernah Terlihat Ada Interaksi Begini Pesan Manis Ten NCT ke Karina aespa ,Negative
1398,Banyak Negara Terancam Resesi Bos BRI Ungkap Kondisi RI Terkini ,Negative
3111,Jet Sukhoi Rusia Malafungsi dan Jatuh di Perumahan Dekat Ukraina ,Negative
2472,Tujuh Kapal Perang China dan Rusia Terpantau Berseliweran di ZEE Amerika Serikat ,Negative
6789,Ini Alasan Tsamara Amany Keluar dari PSI ,Negative
2821,Bapenda Kobar Gelar Pekan Panutan PBB,Negative
762,Menanti Kinerja Tangguh Bukalapak BUKA di Bisnis e,Negative
6265,Pindah Lokasi UPH Kampus Surabaya Hadirkan Fasilitas Modern ,Negative
3926,Daftar Negara yang Bisa Dikunjungi Orang Belum Suntik Vaksin Covid ,Negative
145,Eksklusif Raffi Ahmad Blak,Negative
6388,Anies Baswedan Gencar Resmikan Proyek Jelang Lengser Manuver Politik Pilpres 2024 ,Negative
6586,Belum Mulai Anies Baswedan Sudah Diminta Konsisten dengan Janjinya kepada Partai Demokrat ,Negative
1559,Sri Mulyani Bicara Rembesan yang Bisa Bikin RI Keok ,Negative
976,Harga Minyak Dunia Naik Jokowi Tanya Sri Mulyani Tahan Berapa Hari ,Negative
1078,Utang PLN Turun jadi Rp 417 Triliun pada Juni 2022 ,Negative
6140,Tender Pengadaan Furnitur Kamar Asrama Mahasiswa UI Depok ,Negative
3175,UPDATE Perang Rusia,Negative
5327,10 Rekomendasi Wisata Bandung Timur Sejuk dan Instagramable ,Negative
1186,Hadapi Ancaman Resesi 2023 Masyarakat Diminta Siapkan Dana Darurat ,Negative
597,Kawasan Tunjungan Plaza Dulunya Eks Tuan Tanah Freemason ,Negative
1185,Prediksi Bos Stellantis Krisis Semikonduktor Berlanjut Hingga Akhir 2023 ,Negative
1326,Dorong Pertumbuhan Ekonomi Nasional di Tengah Ancaman Resesi Global ,Negative
7798,Eks Karyawan Apple Temukan Fotonya Direkayasa untuk Pornografi ,Negative
1857,Kapan Konser BTS di Las Vegas Jam Berapa Jadwal dan Harga Tiket ,Negative
3592,WHO Hampir 1 Miliar Orang di Dunia Alami Gangguan Kesehatan Mental ,Negative
1586,Duh Covid Perlahan Pudar Sri Mulyani Bicara Ancaman Terbaru ,Negative
1498,NPI RI Surplus Rupiah Sanggup Hajar Trio Dolar Ini ,Negative
663,PT Antam serahkan bantuan alat selam kepada Basarnas Kendari ,Negative
2959,Bukti Terbaru Warga Rusia Kabur ke Luar Negeri Ini Tujuannya ,Negative
1046,Jokowi Ditagih Utang Negara Rp 62 Miliar Pemerintah Ajukan Banding ,Negative
6882,Fraksi PDIP DPRD Medan Pertanyakan Usulan Perubahan Perda 152016 dengan Penyesuain RAPBD TA 2023 ,Negative
3026,Terungkap Isi Buku Putih China soal Taiwan Segera Diserang ,Negative
4043,Lintasan Dinilai Berbahaya Akibat Hujan Balapan Sepeda Etape 7 Le Tour de Langkawi 2022 Dibatalkan ,Negative
6679,NasDem Sebut Koalisi dengan PKS dan Demokrat Tak Semudah Membalikkan Telapak Tangan ,Negative
3042,Taiwan Tak Akan Tutup Pintu untuk China Usai Ancaman Perang ,Negative
4794,Termasuk Tempat Sakral Larangan yang Harus Dipatuhi di Gunung Bromo ,Negative
1945,Siap,Negative
6745,KPU Sebut PSI Lolos Verifikasi Faktual Parpol Peserta Pemilu 2024 ,Negative
1499,Inflasi Bikin Harga Makanan Kesukaan Sri Mulyani Naik ,Negative
7488,10 Hal yang Perlu Diketahui soal iPhone 14 Tanggal Rilis sampai Prediksi Harga ,Negative
729,BEI Sebut Dana Asing Tembus Rp72 T Ini Daftar Saham yang Diborong ,Negative
6111,23 Tahun Tragedi Semanggi II Nasi Bungkus Terakhir Mahasiswa UI Yap Yun Hap ,Negative
2324,Dari Bintang Drama hingga Idol K,Negative
4763,Harga Sewa Jip Wisata Bromo Naik Segini Tarifnya Sekarang ,Negative
6410,Anies Baswedan Diskusi dengan Jenggala Center Pakar Matangkan Langkah Pilpres 2024 ,Negative
2348,BLACKPINK Umumkan Comeback dan Tur Dunia Saham YG Entertainment Meroket ,Negative
6908,Soal Demokrat vs PDIP Diibaratkan Persaingan Bapak dan Ibu Dorong Anak ,Negative
2795,Arab Saudi Tak Mau Pilih Ukraina atau Rusia ,Negative
7451,iPhone Turis Jatuh di Kolong Jalan Eh Ditertawakan Polisi ,Negative
2270,SM Entertainment Dikritik Dinilai Gagal Jaga Keamanan Artis dari Sasaeng di Gym ,Negative
3472,Inilah SE Satgas Covid,Negative
2769,China dan Arab Saudi Dua Sekutu Baru ,Negative
6720,Nasdem Bisa Gandeng 3 Partai Ini untuk Usung Anies tapi Diprediksi Bakal Rumit ,Negative
2504,Demonstran Dipukuli di Halaman Konsulat China Inggris Selidiki ,Negative
3197,Kartu Tak Dipakai Gimana Nasib Dana BPJS Kesehatan ,Negative
2334,Nam Joo Hyuk Dituding Kabur Dari Skandal Bullying Usai Agensi Mendadak Umumkan Wajib Militer ,Negative
6760,PSI Sambangi Kantor DPP PAN Besok Tawarkan Ganjar Pranowo dan Yenny Wahid ,Negative
721,IHSG Naik Tipis ke 7196 pada Selasa 209 BMRI UNVR ADRO Paling Banyak Net Buy ,Negative
7576,Menghitung Harga Custom Order MacBook Pro M2 Tembus 36 Juta Rupiah ,Negative
7581,Rumor MacBook 15 inci Keluaran 2023 Bukan Termasuk Seri MacBook Air ,Negative
2942,Begini Perbandingan Senjata Nuklir Rusia dan Amerika Serikat ,Negative
1391,Bank  Investor Global Yakin AS Segera Resesi ,Negative
3176,Ukraina Sepenuhnya Rebut Kharkiv usai Bikin Pasukan Rusia Nyerah ,Negative
5023,Daftar 8 Maskapai RI yang Bangkrut Akankan Garuda Indonesia Menyusul ,Negative
2843,Sentil Kelurahan Raport Merah Caroll Senduk Pacu Realisasi PBB,Negative
825,Duh Harga Emas Antam Terjun Bebas ke Level Termurah 1 Bulan ,Negative
1389,Ingatkan Resesi Jokowi Tahun Depan Gelap Kita Tak Tahu Badai Besarnya seperti Apa ,Negative
6981,Pemilu 2024 KPU Rancang 1 TPS Maksimal 300 Pemilih ,Negative
829,Harga Emas Antam Hari Ini Turun Goceng Nih Borong ,Negative
3381,Ngeri Kena Cacar Monyet Bikin Hidung Orang Ini Membusuk ,Negative
6995,MINAT PEMILIH PEMULA DALAM PEMILU 2024 KPU KOTA TANGERANG MOU DINAS PENDIDIKAN PROPINSI BANTEN ,Negative
7624,Apa saja Kejutan Apple dalam WWDC 2022 iOS 16 hingga MacBook Air ,Negative
4128,Perjuangan Tim Para,Negative
2749,Biden  Harris Diolok,Negative
6148,Semarak Muktamar 48 Muhammadiyah Malimpa UMS Berangkat Chimborazo Equador ,Negative
1674,Ternyata BTS Sang Kebanggan Bighit Kompak Terpana Melihat Gadis Ini Namun Bukan Wanita Korea ,Negative
1554,Sri Mulyani Beberkan Manfaat Langsung G20 Bagi Indonesia ,Negative
57,Risiko Naik Perusahaan Asuransi Kredit Perlu Pencadangan ,Negative
2551,Analis Militer Jika China,Negative
931,Harga Minyak Dunia Merosot Sepanjang Pekan Lalu ,Negative
